plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld engine_trig_fibres engine_data_fibres engine_ctrl_fibres dataPp0 trigPp0 dataPp0_type trigPp0_type dataPp1 trigPp1 dataPp1_type trigPp1_type dataPp2 DAQ
42 2 5 FOe -85.980 635.770 5 6 -2.200 587.300 -2.200 684.200 -86.000 732.500 -169.800 684.200 -169.800 587.300 -86.000 539.000 -2.200 587.300 4 0.693 2.000 0.302 1.000 0.306 1.000 1 1 False 3 3.600 0 97.702 0 4202050 4202050 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 2 6 FO -169.800 780.960 5 6 -86.000 732.500 -86.000 829.300 -169.800 877.700 -253.700 829.300 -253.700 732.500 -169.800 684.200 -86.000 732.500 4 0.658 2.000 0.237 1.000 0.238 1.000 1 1 False 3 3.600 0 102.267 0 4202060 4202060 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 2 7 FO -253.620 926.130 5 6 -169.800 877.700 -169.800 974.500 -253.700 1023.000 -337.500 974.500 -337.500 877.700 -253.700 829.300 -169.800 877.700 4 0.649 2.000 0.225 1.000 0.226 1.000 1 0 True 3 3.600 0 105.315 0 4202070 4202070 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 2 8 FOe -337.440 1071.310 5 6 -253.700 1023.000 -253.700 1119.700 -337.500 1168.100 -421.300 1119.700 -421.300 1023.000 -337.500 974.500 -253.700 1023.000 4 0.647 2.000 0.221 1.000 0.221 1.000 1 0 False 3 3.600 0 107.483 0 4202080 4202080 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 3 4 aOeT 169.800 490.590 4 4 86.000 539.000 253.700 442.200 253.700 539.000 169.800 587.300 86.000 539.000 0.000 0.000 0.000 0.000 3 0.689 2.000 0.235 1.000 0.235 1.000 4 0 False 3 3.600 0 70.909 0 4203040 4203040 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 3 5 FOe 85.980 635.770 1 6 169.800 587.300 169.800 684.200 86.000 732.500 2.200 684.200 2.200 587.300 86.000 539.000 169.800 587.300 3 0.684 2.000 0.299 1.000 0.304 1.000 3 0 False 3 3.600 0 82.298 0 4203050 4203050 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 3 6 FO -2.160 780.960 5 6 81.600 732.500 81.600 829.300 -2.200 877.700 -86.000 829.300 -86.000 732.500 -2.200 684.200 81.600 732.500 4 0.653 2.000 0.241 1.000 0.242 1.000 11 1 False 3 3.600 0 90.158 0 4203060 4203060 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 3 7 FO -85.980 926.130 5 6 -2.200 877.700 -2.200 974.500 -86.000 1023.000 -169.800 974.500 -169.800 877.700 -86.000 829.300 -2.200 877.700 4 0.647 2.000 0.227 1.000 0.227 1.000 11 0 True 3 3.600 0 95.304 0 4203070 4203070 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 3 8 FOe -169.800 1071.310 5 6 -86.000 1023.000 -86.000 1119.700 -169.800 1168.100 -253.700 1119.700 -253.700 1023.000 -169.800 974.500 -86.000 1023.000 4 0.649 2.000 0.246 1.000 0.246 1.000 11 0 False 3 3.600 0 99.006 0 4203080 4203080 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 4 1 FOe 593.580 49.850 0 6 677.400 1.500 677.400 98.300 593.500 146.600 509.700 98.300 509.700 1.500 593.500 -46.900 677.400 1.500 1 0.711 2.000 0.365 1.000 0.373 1.000 10 0 False 3 3.600 0 4.801 0 4204010 4204010 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 4 2 bMeRL 509.760 195.030 4 5 425.900 243.400 509.700 98.300 593.500 146.600 593.500 243.400 509.700 291.800 425.900 243.400 0.000 0.000 1 0.712 2.000 0.418 1.000 0.418 1.000 9 0 False 3 3.600 0 20.936 0 4204020 4204020 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 4 3 bMeLR 423.780 343.950 4 5 340.000 392.400 423.800 247.200 507.600 295.500 507.600 392.400 423.800 440.700 340.000 392.400 0.000 0.000 2 0.698 2.000 0.417 1.000 0.417 1.000 6 1 False 3 3.600 0 39.064 0 4204030 4204030 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 4 4 FOe 339.960 489.140 4 6 423.800 440.700 423.800 537.500 340.000 585.900 256.200 537.500 256.200 440.700 340.000 392.400 423.800 440.700 2 0.705 2.000 0.366 1.000 0.374 1.000 5 1 False 3 3.600 0 55.200 0 4204040 4204040 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 4 5 FO 253.620 635.770 1 6 337.500 587.300 337.500 684.200 253.700 732.500 169.800 684.200 169.800 587.300 253.700 539.000 337.500 587.300 3 0.673 2.000 0.269 1.000 0.272 1.000 4 0 True 3 3.600 0 68.252 0 4204050 4204050 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 4 6 FO 169.800 780.960 1 6 253.700 732.500 253.700 829.300 169.800 877.700 86.000 829.300 86.000 732.500 169.800 684.200 253.700 732.500 3 0.653 2.000 0.238 1.000 0.239 1.000 3 0 True 3 3.600 0 77.733 0 4204060 4204060 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 4 7 FO 85.980 926.130 5 6 169.800 877.700 169.800 974.500 86.000 1023.000 2.200 974.500 2.200 877.700 86.000 829.300 169.800 877.700 3 0.651 2.000 0.227 1.000 0.228 1.000 3 0 False 3 3.600 0 84.696 0 4204070 4204070 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 4 8 FOe -2.160 1071.310 1 6 81.600 1023.000 81.600 1119.700 -2.200 1168.100 -86.000 1119.700 -86.000 1023.000 -2.200 974.500 81.600 1023.000 4 0.646 2.000 0.246 1.000 0.246 1.000 11 0 False 3 3.600 0 90.116 0 4204080 4204080 2 1 1 PP0(CE-)L42/C04_FO_1 PP0(CE-)L42/C04_FO_2 A A PP1(CE-)11_FO_2_6 PP1(CE-)11_FO_2_17 Ap Ap PPFO(CE-)X5_14 DAQ_2_4
42 5 1 FO 761.220 49.850 0 6 845.000 1.500 845.000 98.300 761.200 146.600 677.400 98.300 677.400 1.500 761.200 -46.900 845.000 1.500 1 0.655 2.000 0.244 1.000 0.245 1.000 10 0 True 3 3.600 0 3.747 0 4205010 4205010 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 5 2 FO 677.400 195.030 0 6 761.200 146.600 761.200 243.400 677.400 291.800 593.500 243.400 593.500 146.600 677.400 98.300 761.200 146.600 1 0.669 2.000 0.260 1.000 0.262 1.000 9 0 True 3 3.600 0 16.062 0 4205020 4205020 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 5 3 FO 591.420 343.950 4 6 675.300 295.500 675.300 392.400 591.400 440.700 507.600 392.400 507.600 295.500 591.400 247.200 675.300 295.500 2 0.674 2.000 0.269 1.000 0.272 1.000 7 1 False 3 3.600 0 30.181 0 4205030 4205030 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 5 4 FO 507.600 489.140 4 6 591.400 440.700 591.400 537.500 507.600 585.900 423.800 537.500 423.800 440.700 507.600 392.400 591.400 440.700 2 0.667 2.000 0.261 1.000 0.263 1.000 6 1 False 3 3.600 0 43.939 0 4205040 4205040 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 5 5 FO 423.780 634.320 4 6 507.600 585.900 507.600 682.700 423.800 731.100 340.000 682.700 340.000 585.900 423.800 537.500 507.600 585.900 2 0.661 2.000 0.245 1.000 0.246 1.000 5 1 False 3 3.600 0 56.254 0 4205050 4205050 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 5 6 FO 337.440 780.960 1 6 421.300 732.500 421.300 829.300 337.500 877.700 253.700 829.300 253.700 732.500 337.500 684.200 421.300 732.500 3 0.649 2.000 0.233 1.000 0.234 1.000 4 1 False 3 3.600 0 66.632 0 4205060 4205060 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 5 7 FO 253.620 926.130 1 6 337.500 877.700 337.500 974.500 253.700 1023.000 169.800 974.500 169.800 877.700 253.700 829.300 337.500 877.700 3 0.649 2.000 0.225 1.000 0.226 1.000 3 1 False 3 3.600 0 74.685 0 4205070 4205070 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 5 8 FOe 169.800 1071.310 5 6 253.700 1023.000 253.700 1119.700 169.800 1168.100 86.000 1119.700 86.000 1023.000 169.800 974.500 253.700 1023.000 3 0.643 2.000 0.246 1.000 0.246 1.000 3 1 False 3 3.600 0 80.994 0 4205080 4205080 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 6 1 FO 928.860 49.850 0 6 1012.600 1.500 1012.600 98.300 928.800 146.600 845.000 98.300 845.000 1.500 928.800 -46.900 1012.600 1.500 1 0.651 2.000 0.227 1.000 0.228 1.000 10 1 False 3 3.600 0 3.072 0 4206010 4206010 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 6 2 FO 845.040 195.030 0 6 928.800 146.600 928.800 243.400 845.000 291.800 761.200 243.400 761.200 146.600 845.000 98.300 928.800 146.600 1 0.652 2.000 0.232 1.000 0.232 1.000 9 1 False 3 3.600 0 12.996 0 4206020 4206020 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 6 3 FO 761.220 340.210 0 6 845.000 291.800 845.000 388.600 761.200 437.000 677.400 388.600 677.400 291.800 761.200 243.400 845.000 291.800 1 0.654 2.000 0.234 1.000 0.235 1.000 8 0 True 3 3.600 0 24.081 0 4206030 4206030 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 6 4 FO 675.240 489.140 4 6 759.100 440.700 759.100 537.500 675.300 585.900 591.400 537.500 591.400 440.700 675.300 392.400 759.100 440.700 2 0.650 2.000 0.234 1.000 0.234 1.000 7 1 False 3 3.600 0 35.919 0 4206040 4206040 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 6 5 FO 591.420 634.320 4 6 675.300 585.900 675.300 682.700 591.400 731.100 507.600 682.700 507.600 585.900 591.400 537.500 675.300 585.900 2 0.648 2.000 0.231 1.000 0.232 1.000 6 0 True 3 3.600 0 47.004 0 4206050 4206050 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 6 6 FO 507.600 779.500 4 6 591.400 731.100 591.400 827.900 507.600 876.200 423.800 827.900 423.800 731.100 507.600 682.700 591.400 731.100 2 0.646 2.000 0.227 1.000 0.227 1.000 5 0 True 3 3.600 0 56.928 0 4206060 4206060 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 6 7 FO 421.260 926.130 1 6 505.100 877.700 505.100 974.500 421.300 1023.000 337.500 974.500 337.500 877.700 421.300 829.300 505.100 877.700 3 0.646 2.000 0.223 1.000 0.224 1.000 4 1 False 3 3.600 0 65.541 0 4206070 4206070 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 6 8 FOe 337.440 1071.310 1 6 421.300 1023.000 421.300 1119.700 337.500 1168.100 253.700 1119.700 253.700 1023.000 337.500 974.500 421.300 1023.000 3 0.645 2.000 0.245 1.000 0.245 1.000 3 1 False 3 3.600 0 72.517 0 4206080 4206080 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 7 1 FOe 1096.510 49.850 0 6 1180.300 1.500 1180.300 98.300 1096.500 146.600 1012.600 98.300 1012.600 1.500 1096.500 -46.900 1180.300 1.500 1 0.644 2.000 0.222 1.000 0.222 1.000 10 1 False 3 3.600 0 2.603 0 4207010 4207010 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 7 2 FO 1012.680 195.030 0 6 1096.500 146.600 1096.500 243.400 1012.600 291.800 928.800 243.400 928.800 146.600 1012.600 98.300 1096.500 146.600 1 0.647 2.000 0.223 1.000 0.224 1.000 9 1 False 3 3.600 0 10.901 0 4207020 4207020 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 7 3 FO 928.860 340.210 0 6 1012.600 291.800 1012.600 388.600 928.800 437.000 845.000 388.600 845.000 291.800 928.800 243.400 1012.600 291.800 1 0.646 2.000 0.225 1.000 0.225 1.000 8 1 False 3 3.600 0 20.116 0 4207030 4207030 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 7 4 FO 842.880 489.140 0 6 926.700 440.700 926.700 537.500 842.900 585.900 759.100 537.500 759.100 440.700 842.900 392.400 926.700 440.700 2 0.647 2.000 0.225 1.000 0.226 1.000 7 1 False 3 3.600 0 30.127 0 4207040 4207040 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 7 5 FO 759.060 634.320 4 6 842.900 585.900 842.900 682.700 759.100 731.100 675.300 682.700 675.300 585.900 759.100 537.500 842.900 585.900 2 0.647 2.000 0.224 1.000 0.224 1.000 7 0 True 3 3.600 0 39.884 0 4207050 4207050 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 7 6 FO 675.240 779.500 4 6 759.100 731.100 759.100 827.900 675.300 876.200 591.400 827.900 591.400 731.100 675.300 682.700 759.100 731.100 2 0.646 2.000 0.222 1.000 0.222 1.000 6 0 False 3 3.600 0 49.099 0 4207060 4207060 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 7 7 FOe 591.420 924.670 4 6 675.300 876.200 675.300 973.100 591.400 1021.500 507.600 973.100 507.600 876.200 591.400 827.900 675.300 876.200 2 0.643 2.000 0.222 1.000 0.222 1.000 5 0 False 3 3.600 0 57.397 0 4207070 4207070 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 7 8 aOeB 505.080 1071.310 1 4 588.900 1023.000 421.300 1119.700 421.300 1023.000 505.100 974.500 588.900 1023.000 0.000 0.000 0.000 0.000 3 0.641 2.000 0.146 1.000 0.146 1.000 4 1 False 3 3.600 0 64.758 0 4207080 4207080 2 1 1 PP0(CE-)L42/C03_FO_1 PP0(CE-)L42/C03_FO_2 A A PP1(CE-)9_FO_1_4 PP1(CE-)9_FO_1_15 Ap Ap PPFO(CE-)X5_10 DAQ_2_1
42 8 2 aOeB 1180.330 195.030 0 4 1180.300 98.300 1180.300 291.800 1096.500 243.400 1096.500 146.600 1180.300 98.300 0.000 0.000 0.000 0.000 1 0.641 2.000 0.146 1.000 0.146 1.000 9 1 False 3 3.600 0 9.382 0 4208020 4208020 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 8 3 bOeRL 1096.510 340.210 1 5 1180.300 291.800 1096.500 437.000 1012.600 388.600 1012.600 291.800 1096.500 243.400 1180.300 291.800 0.000 0.000 1 0.642 2.000 0.196 1.000 0.196 1.000 8 1 False 3 3.600 0 17.237 0 4208030 4208030 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 8 4 bOeLR 1012.680 485.390 1 5 1096.500 437.000 1012.600 582.100 928.800 533.800 928.800 437.000 1012.600 388.600 1096.500 437.000 0.000 0.000 1 0.645 2.000 0.196 1.000 0.196 1.000 8 1 False 3 3.600 0 25.609 0 4208040 4208040 2 1 1 PP0(CE-)L42/C01_FO_1 PP0(CE-)L42/C01_FO_2 A A PP1(CE-)3_FO_1_4 PP1(CE-)3_FO_1_15 Ap Ap PPFO(CE-)X5_1 DAQ_1_1
42 8 5 bOeRL 926.700 634.320 1 5 1010.500 585.900 926.700 731.100 842.900 682.700 842.900 585.900 926.700 537.500 1010.500 585.900 0.000 0.000 2 0.642 2.000 0.196 1.000 0.196 1.000 7 0 False 3 3.600 0 34.391 0 4208050 4208050 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 8 6 bOeLR 842.880 779.500 1 5 926.700 731.100 842.900 876.200 759.100 827.900 759.100 731.100 842.900 682.700 926.700 731.100 0.000 0.000 2 0.644 2.000 0.196 1.000 0.196 1.000 7 0 False 3 3.600 0 42.763 0 4208060 4208060 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
42 8 7 aOeT 759.060 924.670 1 4 842.900 876.200 675.300 973.100 675.300 876.200 759.100 827.900 842.900 876.200 0.000 0.000 0.000 0.000 2 0.642 2.000 0.146 1.000 0.146 1.000 6 0 False 3 3.600 0 50.617 0 4208070 4208070 2 1 1 PP0(CE-)L42/C02_FO_1 PP0(CE-)L42/C02_FO_2 A A PP1(CE-)5_FO_2_6 PP1(CE-)5_FO_2_17 Ap Ap PPFO(CE-)X5_7 DAQ_1_5
43 0 3 FOe -253.620 538.990 5 6 -253.700 442.200 -169.800 490.600 -169.800 587.300 -253.700 635.800 -337.500 587.300 -337.500 490.600 -253.700 442.200 4 0.699 2.000 0.360 1.000 0.368 1.000 0 1 False 3 3.600 0 115.199 0 4300030 4300030 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 0 4 FO -337.440 684.160 5 6 -337.500 587.300 -253.700 635.800 -253.700 732.500 -337.500 781.000 -421.300 732.500 -421.300 635.800 -337.500 587.300 4 0.655 2.000 0.241 1.000 0.242 1.000 0 1 False 3 3.600 0 116.253 0 4300040 4300040 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 0 5 FO -421.260 829.340 5 6 -421.300 732.500 -337.500 781.000 -337.500 877.700 -421.300 926.100 -505.100 877.700 -505.100 781.000 -421.300 732.500 4 0.648 2.000 0.225 1.000 0.225 1.000 0 0 True 3 3.600 0 116.928 0 4300050 4300050 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 0 6 FOe -505.080 974.530 5 6 -505.100 877.700 -421.300 926.100 -421.300 1023.000 -505.100 1071.300 -588.900 1023.000 -588.900 926.100 -505.100 877.700 4 0.643 2.000 0.221 1.000 0.221 1.000 0 0 False 3 3.600 0 117.397 0 4300060 4300060 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 1 3 bMeLR -85.980 538.990 5 5 -169.800 490.600 -2.200 490.600 -2.200 587.300 -86.000 635.800 -169.800 587.300 -169.800 490.600 0.000 0.000 4 0.701 2.000 0.410 1.000 0.410 1.000 1 1 False 3 3.600 0 99.063 0 4301030 4301030 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 1 4 FO -169.800 684.160 5 6 -169.800 587.300 -86.000 635.800 -86.000 732.500 -169.800 781.000 -253.700 732.500 -253.700 635.800 -169.800 587.300 4 0.667 2.000 0.257 1.000 0.259 1.000 1 1 False 3 3.600 0 103.938 0 4301040 4301040 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 1 5 FO -253.620 829.340 5 6 -253.700 732.500 -169.800 781.000 -169.800 877.700 -253.700 926.100 -337.500 877.700 -337.500 781.000 -253.700 732.500 4 0.652 2.000 0.229 1.000 0.229 1.000 1 0 True 3 3.600 0 107.004 0 4301050 4301050 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 1 6 FO -337.440 974.530 5 6 -337.500 877.700 -253.700 926.100 -253.700 1023.000 -337.500 1071.300 -421.300 1023.000 -421.300 926.100 -337.500 877.700 4 0.645 2.000 0.222 1.000 0.222 1.000 1 0 False 3 3.600 0 109.099 0 4301060 4301060 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
43 1 7 aOeT -421.260 1119.710 2 4 -337.500 1168.100 -505.100 1071.300 -421.300 1023.000 -337.500 1071.300 -337.500 1168.100 0.000 0.000 0.000 0.000 4 0.641 2.000 0.146 1.000 0.146 1.000 1 0 False 3 3.600 0 110.617 0 4301070 4301070 2 1 1 PP0(CE-)L43/C04_FO_1 PP0(CE-)L43/C04_FO_2 A A PP1(CE-)11_FO_2_5 PP1(CE-)11_FO_2_16 Ap Ap PPFO(CE-)X5_16 DAQ_2_5
